视频id,视频标题,视频作者,地区,时间,干净评论,segmented,情感得分,情感标签
7394850201397251339,来来来 聊天,孙燕姿,四川,2024-07-27 03:20,8090后的回忆希望重出江湖赞,"[('8090', 'm'), ('回忆', 'v'), ('希望', 'v'), ('重出江湖', 'n'), ('赞', 'v')]",0.9964048574837213,积极
7425245815997828363,霸王别姬,薛之谦,广东,2024-10-14 00:46,ZLX 好好听啊泣不成声泣不成声泣不成声,"[('ZLX', 'eng'), (' ', 'x'), ('好好', 'd'), ('听', 'v'), ('泣不成声', 'i'), ('泣不成声', 'i'), ('泣不成声', 'i')]",0.5285562294237978,积极
7408476801258769674,黑神话悟空  瑞幸咖啡X黑神话悟空合作TVC正式发布,黑神话悟空,上海,2024-08-30 22:32,买个游戏被一个boss卡的死死地你不打吧难受打了之后更难受发怒看人家攻略都是手法好的手残党学不来学个套路吧还修复下个班玩个俩三小时被一个boss活活浪费掉也不知道策划怎么想的,"[('买', 'v'), ('游戏', 'n'), ('boss', 'eng'), ('卡', 'n'), ('死死地', 'z'), ('难受', 'v'), ('难受', 'v'), ('发怒', 'v'), ('攻略', 'v'), ('手法', 'n'), ('手', 'n'), ('残党', 'n'), ('学', 'v'), ('学', 'v'), ('套路', 'n'), ('修复', 'v'), ('班', 'n'), ('玩', 'v'), ('俩', 'm'), ('小时', 'n'), ('boss', 'eng'), ('活活', 'vn'), ('浪费', 'n'), ('掉', 'v'), ('策划', 'n'), ('想', 'v')]",0.8561626152756148,积极
7394850201397251339,来来来 聊天,孙燕姿,广东,2024-07-25 01:09,另外你说的这个书我也看过 嘻嘻 跟偶像看过一样的书很开心坏笑  不得不承认 咱们都老了 希望你的演唱会可以一直开下去 开到80岁 我退休了可能会更有时间去听泪奔泪奔泪奔 最近好久一段时间都不开心 看到你的视频很开心 仿佛又有一些正能量 人生如此的没意义 在经历了很多之后 还有一个人可以让成年人开心 真的很神奇 泪奔 谢谢你我的儿时偶像飞吻,"[('说', 'v'), ('书', 'n'), ('看过', 'v'), (' ', 'x'), ('嘻嘻', 'z'), (' ', 'x'), ('偶像', 'n'), ('看过', 'v'), ('书', 'n'), ('开心', 'v'), ('坏', 'a'), ('笑', 'v'), (' ', 'x'), (' ', 'x'), ('承认', 'v'), (' ', 'x'), (' ', 'x'), ('希望', 'v'), ('演唱会', 'n'), ('开', 'v'), (' ', 'x'), ('开到', 'v'), ('80', 'm'), ('岁', 'm'), (' ', 'x'), ('退休', 'v'), ('时间', 'n'), ('听', 'v'), ('泪奔泪奔泪奔', 'i'), (' ', 'x'), ('好久', 'm'), ('一段时间', 'l'), ('开心', 'v'), (' ', 'x'), ('视频', 'n'), ('开心', 'v'), (' ', 'x'), ('仿佛', 'd'), ('正', 'd'), ('能量', 'n'), (' ', 'x'), ('人生', 'n'), ('意义', 'n'), (' ', 'x'), ('经历', 'n'), (' ', 'x'), ('成年人', 'n'), ('开心', 'v'), (' ', 'x'), ('真的', 'd'), ('神奇', 'a'), (' ', 'x'), ('泪', 'n'), ('奔', 'v'), (' ', 'x'), ('谢谢', 'nr'), ('儿时', 't'), ('偶像', 'n'), ('飞吻', 'n')]",0.9999999999999736,积极
7425255266205191476,面对似幻似真的蜃楼希望我们都可以放下执念拥有勇往直前的勇气抖音美好奇妙夜,卡布叻_周深,山东,2024-10-13 22:04,好厉害 宝宝送心,"[('厉害', 'a'), (' ', 'x'), ('宝宝', 'nr'), ('送心', 'v')]",0.5681610059739542,积极
7424745702070275343,我爸的要账之路看人间温暖与真实人性,龙腾虎跃（龙殿俊）10号10点东北农产品,黑龙江,2024-10-12 21:43,我上小学的时候 邻居朝我家借了2000多块钱 好多年了 一直不给 后来我和我妈说我去要 要回来之后给我  我过年之前几天去的 没给我 隔2天我又去 没给 马上过年了 我又去了 还不给我 我说不给我我就过年的时候来 反正我家也没钱 给了我点 我去了好多次 全回来了捂脸,"[('小学', 'n'), (' ', 'x'), ('邻居', 'v'), ('我家', 'r'), ('借了', 'p'), ('2000', 'm'), ('块钱', 'n'), (' ', 'x'), ('好多年', 'm'), (' ', 'x'), (' ', 'x'), ('妈', 'n'), ('说', 'v'), (' ', 'x'), ('回来', 'v'), (' ', 'x'), (' ', 'x'), ('过年', 't'), ('几天', 'm'), (' ', 'x'), ('没给', 'v'), (' ', 'x'), ('隔', 'v'), ('天', 'q'), (' ', 'x'), (' ', 'x'), ('过年', 't'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('说', 'v'), ('过年', 't'), (' ', 'x'), ('反正', 'd'), ('我家', 'r'), ('没钱', 'v'), (' ', 'x'), ('点', 'q'), (' ', 'x'), (' ', 'x'), ('全', 'a'), ('回来', 'v'), ('捂', 'v'), ('脸', 'n')]",0.0007328538284701036,消极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,江西,2024-10-08 11:13,军这个国庆你的强度好高啊 流泪,"[('军', 'n'), ('国庆', 't'), ('强度', 'n'), ('高', 'a'), (' ', 'x'), ('流泪', 'n')]",0.7617308810257715,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,广东,2024-10-12 17:19,雨姐真的很好吗 到底有没有充值,"[('雨姐', 'nr'), ('真的', 'd'), (' ', 'x'), ('有没有', 'v'), ('充值', 'n')]",0.3111120254786247,消极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,内蒙古,2024-10-13 23:51,哈哈哈哈小辣在旁边像这个表情包捂脸Minnie_Tong见过汪汪两次版 第七序页 好想睡觉 eve,"[('哈哈哈哈', 'o'), ('小辣', 'z'), ('旁边', 'f'), ('表情', 'n'), ('包', 'v'), ('捂', 'v'), ('脸', 'n'), ('Minnie', 'eng'), ('Tong', 'eng'), ('汪汪', 'nr'), ('两次', 'm'), ('版', 'n'), (' ', 'x'), ('第七', 'm'), ('序页', 'n'), (' ', 'x'), ('想', 'v'), ('睡觉', 'v'), (' ', 'x'), ('eve', 'eng')]",0.003859201113327937,消极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,陕西,2024-10-04 19:50,喜欢玩BP50和MG42的看,"[('喜欢', 'v'), ('玩', 'n'), ('BP50', 'eng'), ('MG42', 'eng')]",0.7749683704543525,积极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,福建,2024-10-09 21:22,捂脸捂脸捂脸鳕鱼是不是都是冰冻的呀 我们山姆买好像一小块一小块,"[('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('鳕鱼', 'n'), ('冰冻', 'n'), (' ', 'x'), ('山姆', 'nrt'), ('买', 'v'), ('好像', 'v'), ('一小块', 'm'), ('一小块', 'm')]",0.00010630165261027447,消极
7425245815997828363,霸王别姬,薛之谦,江苏,2024-10-13 23:06,fine 啊啊啊啊好听死了,"[('fine', 'eng'), (' ', 'x'), ('啊啊啊', 'nr'), ('好听', 'v'), ('死', 'v')]",0.3348310931509091,消极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,四川,2024-10-01 13:32,好听 感动快哭了快哭了,"[('好听', 'v'), (' ', 'x'), ('感动', 'v'), ('哭', 'v'), ('哭', 'v')]",0.9406024372682533,积极
7394850201397251339,来来来 聊天,孙燕姿,湖北,2024-07-24 10:29,期待的事情终于盼到了这个演唱会感觉从20年等到现在算是盼到了作为老粉真的泪目了燕姿希望好好照顾自己把身体养好期待明年的演唱会爱心爱心爱心最后再补上一句迟来的生日祝福生日快乐呀我的女神蛋糕蛋糕蛋糕,"[('期待', 'v'), ('事情', 'n'), ('终于', 'd'), ('盼到', 'v'), ('演唱会', 'n'), ('感觉', 'n'), ('20', 'm'), ('年', 'm'), ('算是', 'v'), ('盼到', 'v'), ('老粉', 'n'), ('真的', 'd'), ('泪目', 'n'), ('燕', 'nr'), ('姿', 'n'), ('希望', 'v'), ('好好', 'd'), ('照顾', 'v'), ('身体', 'n'), ('养好', 'v'), ('期待', 'v'), ('明年', 't'), ('演唱会', 'n'), ('爱心', 'n'), ('爱心', 'n'), ('爱心', 'n'), ('补上', 'v'), ('一句', 'm'), ('迟来', 'd'), ('生日', 't'), ('祝福', 'nr'), ('生日快乐', 'l'), ('女神', 'n'), ('蛋糕', 'n'), ('蛋糕', 'n'), ('蛋糕', 'n')]",0.9999999999933786,积极
7425245815997828363,霸王别姬,薛之谦,江苏,2024-10-13 22:56,天呐 好会唱助理,"[('天', 'q'), (' ', 'x'), ('唱', 'v'), ('助理', 'vn')]",0.24027037642428273,消极
7425245815997828363,霸王别姬,薛之谦,四川,2024-10-14 01:07,好好好助理门槛都这么高吗酱酱酱 M紫薰M 渐变拿铁,"[('好好', 'd'), ('助理', 'vn'), ('门槛', 'n'), ('高', 'a'), ('酱', 'n'), ('酱', 'n'), ('酱', 'n'), (' ', 'x'), ('M', 'eng'), ('紫薰', 'nr'), ('M', 'eng'), (' ', 'x'), ('渐变', 'v'), ('铁', 'n')]",0.014426190865054589,消极
7425245815997828363,霸王别姬,薛之谦,上海,2024-10-13 23:59,米饭好好吃 你倒是出新歌啊绿帽子绿帽子绿帽子绿帽子绿帽子,"[('米饭', 'n'), ('好吃', 'v'), (' ', 'x'), ('倒', 'v'), ('出新', 'v'), ('歌', 'n'), ('绿帽子', 'n'), ('绿帽子', 'n'), ('绿帽子', 'n'), ('绿帽子', 'n'), ('绿帽子', 'n')]",0.9859150419947894,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,辽宁,2024-10-01 14:59,面包好吃不好吃 七七葵葵 略,"[('面包', 'n'), ('好吃', 'v'), ('好吃', 'v'), (' ', 'x'), ('七七', 'm'), ('葵葵', 'n'), (' ', 'x')]",0.5676085305689016,积极
7425245815997828363,霸王别姬,薛之谦,广东,2024-10-14 00:57,怎么能这么好听啊 老薛流泪,"[('好听', 'v'), (' ', 'x'), ('老薛', 'nr'), ('流泪', 'n')]",0.9580033059363027,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-09-06 12:22,加好友加好友加好友加好友加好友玫瑰玫瑰玫瑰玫瑰德国小姐姐韦玫霖 Taylor Swift SabrinaCarpenter,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr'), (' ', 'x'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('SabrinaCarpenter', 'eng')]",0.9999998669449283,积极
7421405814096727334,"星际迁移只是一个故事
但除此之外一定要谨慎
邓紫棋 邓紫棋IAMGLORIA世界巡回演唱会 邓紫棋演唱会 邓紫棋巡演日记",GEM鄧紫棋,广东,2024-10-07 23:15,很负责任的告诉大家  绝对不可能只有我这个80后喜欢听   凳子齐唱歌70 90  00  10   都喜欢听尬笑嗯   20  30  40  谁不喜欢的可以站出来了捂脸捂脸,"[('负责', 'v'), ('任的', 'r'), ('告诉', 'v'), (' ', 'x'), (' ', 'x'), ('80', 'm'), ('喜欢', 'v'), ('听', 'v'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('凳子', 'n'), ('唱歌', 'n'), ('70', 'm'), (' ', 'x'), ('90', 'm'), (' ', 'x'), (' ', 'x'), ('00', 'm'), (' ', 'x'), (' ', 'x'), ('10', 'm'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('喜欢', 'v'), ('听尬', 'a'), ('笑', 'v'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('20', 'm'), (' ', 'x'), (' ', 'x'), ('30', 'm'), (' ', 'x'), (' ', 'x'), ('40', 'm'), (' ', 'x'), (' ', 'x'), ('喜欢', 'v'), ('站', 'v'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n')]",0.000169251980649765,消极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,浙江,2024-10-10 15:52,就是嘴硬 前几年去一家全国连锁的火锅店 之前去过好多次 但就那次点了小龙虾 晚上12点去的   一碗小龙虾两斤168  肉全散的 跟肉泥一样 跟服务员说小龙虾不新鲜 说就是这样的尬笑 再也没去过,"[('嘴硬', 'a'), (' ', 'x'), ('前', 'f'), ('几年', 'm'), ('一家', 'm'), ('全国', 'n'), ('连锁', 'vn'), ('火锅店', 'n'), (' ', 'x'), ('去过', 'vq'), (' ', 'x'), ('那次', 'r'), ('点', 'm'), ('小龙虾', 'nr'), (' ', 'x'), ('晚上', 't'), ('12', 'm'), ('点去', 'v'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('一碗', 'm'), ('小龙虾', 'nr'), ('两斤', 'm'), ('168', 'm'), (' ', 'x'), (' ', 'x'), ('肉', 'n'), ('全散', 'n'), (' ', 'x'), ('肉泥', 'n'), (' ', 'x'), ('服务员', 'n'), ('说', 'v'), ('小龙虾', 'nr'), ('新鲜', 'ns'), (' ', 'x'), ('说', 'v'), ('尬', 'x'), ('笑', 'v'), (' ', 'x'), ('再也', 'd'), ('去过', 'vq')]",2.786096169438146e-06,消极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-07-26 17:15,加好友加好友加好友加好友加好友加好友亲爱的请速度互粉关注我Dear please follow me quickly玫瑰玫瑰玫瑰玫瑰玫瑰玫瑰Taylor Swift 德国小姐姐韦玫霖 SabrinaCarpenter,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('亲爱', 'a'), ('请', 'v'), ('速度', 'n'), ('互粉', 'n'), ('关注', 'v'), ('Dear', 'eng'), (' ', 'x'), ('please', 'eng'), (' ', 'x'), ('follow', 'eng'), (' ', 'x'), ('me', 'eng'), (' ', 'x'), ('quickly', 'eng'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr'), (' ', 'x'), ('SabrinaCarpenter', 'eng')]",0.9999999997963198,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-09-06 13:04,加好友加好友加好友玫瑰玫瑰玫瑰玫瑰玫瑰Taylor Swift SabrinaCarpenter 德国小姐姐韦玫霖,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('SabrinaCarpenter', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr')]",0.9999990896144516,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,北京,2024-10-13 23:34,现在的年轻人真的是怎么喜欢模仿我们这些老年人捂脸捂脸哈哈哈哈哈哈哈太可爱了这群神兽鼓掌鼓掌中间小伙子挺帅旁边两位美女也漂亮不知道什么时候来我家坐坐啊爱心爱心玫瑰玫瑰玫瑰玫瑰一起加油一起加油一起加油一起加油一起加油鼓掌鼓掌鼓掌感谢感谢感谢比心比心比心比心比心抱抱你抱抱你抱抱你抱抱你爱心爱心爱心爱心666666666666击掌击掌击掌嘴唇嘴唇嘴唇握手握手握手,"[('年轻人', 'n'), ('真的', 'd'), ('喜欢', 'v'), ('模仿', 'v'), ('老年人', 'n'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('哈哈哈哈', 'o'), ('哈哈哈', 'o'), ('太', 'd'), ('可爱', 'v'), ('群', 'q'), ('神兽', 'n'), ('鼓掌', 'v'), ('鼓掌', 'v'), ('小伙子', 'n'), ('挺', 'd'), ('帅', 'a'), ('旁边', 'f'), ('两位', 'm'), ('美女', 'n'), ('漂亮', 'a'), ('我家', 'r'), ('坐坐', 'v'), ('爱心', 'n'), ('爱心', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('加油', 'v'), ('加油', 'v'), ('加油', 'v'), ('加油', 'v'), ('加油', 'v'), ('鼓掌', 'v'), ('鼓掌', 'v'), ('鼓掌', 'v'), ('感谢', 'v'), ('感谢', 'v'), ('感谢', 'v'), ('比心', 'n'), ('比心', 'n'), ('比心', 'n'), ('比心', 'n'), ('心', 's'), ('抱抱', 'v'), ('抱抱', 'v'), ('抱抱', 'v'), ('抱抱', 'v'), ('爱心', 'n'), ('爱心', 'n'), ('爱心', 'n'), ('爱心', 'n'), ('666666666666', 'm'), ('击掌', 'v'), ('击掌', 'v'), ('击掌', 'v'), ('嘴唇', 'n'), ('嘴唇', 'n'), ('嘴唇', 'n'), ('握手', 'v'), ('握手', 'v'), ('握手', 'v')]",1.0,积极
7394850201397251339,来来来 聊天,孙燕姿,江苏,2024-07-24 20:42,大家能不能行行好  票给我抢吧,"[('行行好', 'n'), (' ', 'x'), (' ', 'x'), ('票', 'n'), ('抢', 'v')]",0.5053738801328009,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,山东,2024-10-01 13:44,呜呜呜 好听流泪今天就去看,"[('呜呜', 'l'), (' ', 'x'), ('好听', 'v'), ('流泪', 'n')]",0.6429335818357281,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,河南,2024-10-13 13:42,按照b太这么说人装修完放个几年才能出租用好材料最起码是E0级的吧然后房租就涨上去了这事也能去打哪个租房的不知道新房有甲醛会甲醛超标,"[('b', 'eng'), ('太', 'n'), ('说', 'v'), ('装修', 'v'), ('完放', 'v'), ('几年', 'm'), ('出租', 'v'), ('材料', 'n'), ('最起码', 'l'), ('E0', 'eng'), ('级', 'q'), ('房租', 'n'), ('涨', 'v'), ('这事', 'r'), ('租房', 'n'), ('新房', 'n'), ('甲醛', 'nz'), ('甲醛', 'nz'), ('超标', 'v')]",6.276416675266017e-05,消极
7394850201397251339,来来来 聊天,孙燕姿,山东,2024-08-28 10:03,我当初的燕姿姐现在改燕姿姨了你原来的小迷弟如今也熬成叔了80后当初最不缺的就是好音乐太多的经典,"[('当初', 't'), ('燕姿姐', 'nr'), ('改', 'v'), ('燕姿姨', 'nr'), ('迷弟', 'n'), ('熬', 'v'), ('成', 'v'), ('叔', 'n'), ('80', 'm'), ('当初', 't'), ('不缺', 'a'), ('音乐', 'n'), ('太', 'd'), ('经典', 'n')]",0.8812515635286174,积极
7394850201397251339,来来来 聊天,孙燕姿,云南,2024-07-28 21:13,我看你演的创世纪看了5遍蛮有气质捂脸捂脸赞赞赞赞,"[('演', 'v'), ('创世纪', 'nz'), ('遍', 'q'), ('气质', 'n'), ('捂', 'v'), ('脸', 'n'), ('捂', 'v'), ('脸', 'n'), ('赞赞', 'v'), ('赞赞', 'v')]",0.9985978825920451,积极
7424785688056319244,10月12日东北雨姐虚假宣传被罚165万元 1个月掉粉近200万此前道歉视频已删东北雨姐带货橱窗已清空,九派新闻,江苏,2024-10-12 16:27,很好奇 买粉条的赔了没有,"[('好奇', 'a'), (' ', 'x'), ('买', 'v'), ('粉条', 'n'), ('赔', 'v')]",0.45117931095624464,消极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,福建,2024-10-14 00:21,能中奖很好没有也没关系不要患得患失不然烦恼就来了感谢666感谢,"[('中奖', 'nz'), ('没关系', 'l'), ('患得患失', 'i'), ('烦恼', 'a'), ('感谢', 'v'), ('666', 'm'), ('感谢', 'v')]",0.9613828840614171,积极
